,TEXT,label,Contains URL,Contains Monetary Characters,Classification
309,"themob> check out our newest selection of content, games, tones, gossip, babes and sport, keep your mobile fit and funky text wap to 82468
",1,0,0,spam
310,"where are the garage keys? they aren't on the bookshelf
",0,0,0,not spam
311,"today is accept day..u accept me as? brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy
",0,0,0,not spam
312,"think ur smart ? win £200 this week in our weekly quiz, text play to 85222 now!t&cs winnersclub po box 84, m26 3uz. 16+. gbp1.50/week
",1,1,1,spam
313,"he says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
",0,0,1,not spam
314,"hi the way i was with u 2day, is the normal way&this is the real me. ur unique&i hope i know u 4 the rest of mylife. hope u find wot was lost.
",0,0,0,not spam
315,"you made my day. do have a great day too.
",0,0,0,not spam
316,"k.k:)advance happy pongal.
",0,0,0,not spam
317,"hmmm... guess we can go 4 kb n power yoga... haha, dunno we can tahan power yoga anot... thk got lo oso, forgot liao...
",0,0,0,not spam
318,"not really dude, have no friends i'm afraid :(
",0,0,0,not spam
319,"december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906
",1,0,1,spam
320,"coffee cake, i guess...
",0,0,0,not spam
321,"merry christmas to you too babe, i love ya *kisses*
",0,0,0,not spam
322,"hey... why dont we just go watch x men and have lunch... haha 
",0,0,0,not spam
323,"cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. pete x
",0,0,0,not spam
324,"that would be great. we'll be at the guild. could meet on bristol road or somewhere - will get in touch over weekend. our plans take flight! have a good week
",0,0,0,not spam
325,"no problem. how are you doing?
",0,0,0,not spam
326,"no calls..messages..missed calls
",0,0,0,not spam
327,"hi da:)how is the todays class?
",0,0,0,not spam
328,"i'd say that's a good sign but, well, you know my track record at reading women
",0,0,0,not spam
329,"cool, text me when you're parked
",0,0,0,not spam
330,"i'm reading the text i just sent you. its meant to be a joke. so read it in that light
",0,0,0,not spam
331,"k.k:)apo k.good movie.
",0,0,0,not spam
332,"maybe i could get book out tomo then return it immediately ..? or something.
",0,0,0,not spam
333,"call germany for only 1 pence per minute! call from a fixed line via access number 0844 861 85 85. no prepayment. direct access!
",1,0,0,spam
334,"any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.
",0,0,0,not spam
335,"valentines day special! win over £1000 in our quiz and take your partner on the trip of a lifetime! send go to 83600 now. 150p/msg rcvd. custcare:08718720201.
",1,1,0,spam
336,"ta-daaaaa! i am home babe, are you still up ?
",0,0,0,not spam
337,"cool. so how come you havent been wined and dined before?
",0,1,0,not spam
338,"just sleeping..and surfing
",0,0,0,not spam
339,"sorry, i'll call later
",0,0,0,not spam
340,"u calling me right? call my hand phone...
",0,0,0,not spam
341,"ok that's great thanx a lot.
",0,0,0,not spam
342,"i take it the post has come then! you must have 1000s of texts now! happy reading. my one from wiv hello caroline at the end is my favourite. bless him
",0,1,0,not spam
343,"where u been hiding stranger?
",0,0,0,not spam
344,"am not interested to do like that.
",0,0,0,not spam
345,"my sister cleared two round in birla soft yesterday.
",0,0,0,not spam
346,"gudnite....tc...practice going on
",0,0,0,not spam
347,"dis is yijue. i jus saw ur mail. in case huiming havent sent u my num. dis is my num.
",0,0,0,not spam
348,"one small prestige problem now.
",0,0,0,not spam
349,"fancy a shag? i do.interested? sextextuk.com txt xxuk suzy to 69876. txts cost 1.50 per msg. tncs on website. x
",1,1,1,spam
350,"just checking in on you. really do miss seeing jeremiah. do have a great month
",0,0,0,not spam
351,"nah can't help you there, i've never had an iphone
",0,0,0,not spam
352,"if you're not in my car in an hour and a half i'm going apeshit
",0,0,0,not spam
353,"today is sorry day.! if ever i was angry with you, if ever i misbehaved or hurt you? plz plz just slap urself bcoz, its ur fault, i'm basically good
",0,0,0,not spam
354,"yo you guys ever figure out how much we need for alcohol? jay and i are trying to figure out how much we can safely spend on weed
",0,0,0,not spam
355,"&lt;#&gt; ish minutes was 5 minutes ago. wtf.
",0,0,0,not spam
356,"thank you for calling.forgot to say happy onam to you sirji.i am fine here and remembered you when i met an insurance person.meet you in qatar insha allah.rakhesh, ex tata aig who joined tissco,tayseer.
",0,0,0,not spam
357,"congratulations ur awarded 500 of cd vouchers or 125gift guaranteed & free entry 2 100 wkly draw txt music to 87066 tncs www.ldew.com1win150ppmx3age16
",1,1,1,spam
358,"ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: 08708800282 hg/suite342/2lands row/w1j6hl
",1,1,1,spam
359,"i'm an actor. when i work, i work in the evening and sleep late. since i'm unemployed at the moment, i always sleep late. when you're unemployed, every day is saturday.
",0,0,0,not spam
360,"hello! just got here, st andrews-boy its a long way! its cold. i will keep you posted
",0,0,0,not spam
361,"ha ha cool cool chikku chikku:-):-db-)
",0,0,0,not spam
362,"oh ok no prob..
",0,0,0,not spam
363,"check audrey's status right now
",0,0,0,not spam
364,"busy here. trying to finish for new year. i am looking forward to finally meeting you...
",0,0,0,not spam
365,"good afternoon sunshine! how dawns that day ? are we refreshed and happy to be alive? do we breathe in the air and smile ? i think of you, my love ... as always
",0,0,0,not spam
366,"well i know z will take care of me. so no worries.
",0,0,0,not spam
367,"update_now - xmas offer! latest motorola, sonyericsson & nokia & free bluetooth! double mins & 1000 txt on orange. call mobileupd8 on 08000839402 or call2optout/f4q=
",1,1,1,spam
368,"here is your discount code rp176781. to stop further messages reply stop. www.regalportfolio.co.uk. customer services 08717205546
",1,1,0,spam
369,"wat uniform? in where get?
",0,0,0,not spam
370,"cool, text me when you're ready
",0,0,0,not spam
371,"hello my boytoy ... geeee i miss you already and i just woke up. i wish you were here in bed with me, cuddling me. i love you ...
",0,0,0,not spam
372,"i will spoil you in bed as well :)
",0,0,0,not spam
373,"i'm going for bath will msg you next  &lt;#&gt;  min..
",0,0,0,not spam
374,"i cant keep talking to people if am not sure i can pay them if they agree to price. so pls tell me what you want to really buy and how much you are willing to pay
",0,0,0,not spam
375,"thanks for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at anytime by calling customer services on 09057039994
",1,0,0,spam
376,"can you say what happen
",0,0,0,not spam
377,"you could have seen me..i did't recognise you face.:)
",0,0,0,not spam
378,"well there's not a lot of things happening in lindsay on new years *sighs* some bars in ptbo and the blue heron has something going
",0,0,0,not spam
379,"keep my payasam there if rinu brings
",0,0,0,not spam
380,"i taught that ranjith sir called me. so only i sms like that. becaus hes verifying about project. prabu told today so only pa dont mistake me..
",0,0,0,not spam
381,"i guess that's why you re worried. you must know that there's a way the body repairs itself. and i'm quite sure you shouldn't worry. we'll take it slow. first the tests, they will guide when your ovulation is then just relax. nothing you've said is a reason to worry but i.ll keep on followin you up.
",0,0,0,not spam
382,"yeah sure, give me a couple minutes to track down my wallet
",0,0,0,not spam
383,"hey leave it. not a big deal:-) take care.
",0,0,0,not spam
384,"hey i will be late ah... meet you at 945+
",0,0,0,not spam
385,"double mins and txts 4 6months free bluetooth on orange. available on sony, nokia motorola phones. call mobileupd8 on 08000839402 or call2optout/n9dx
",1,1,1,spam
386,"it took mr owl 3 licks
",0,0,0,not spam
387,"customer place i will call you.
",0,0,0,not spam
388,"mm that time you dont like fun
",0,0,0,not spam
389,"4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths ? call mobilesdirect free on 08000938767 to update now! or2stoptxt
",1,0,1,spam
390,"yup having my lunch buffet now.. u eat already?
",0,0,0,not spam
391,"huh so late... fr dinner?
",0,0,0,not spam
392,"hey so this sat are we going for the intro pilates only? or the kickboxing too? 
",0,0,0,not spam
393,"morning only i can ok.
",0,0,0,not spam
394,"yes i think so. i am in office but my lap is in room i think thats on for the last few days. i didnt shut that down
",0,0,0,not spam
395,"pick you up bout 7.30ish? what time are  and that going?
",0,0,0,not spam
396,"from here after the performance award is calculated every two month.not for current one month period..
",0,0,0,not spam
397,"was actually sleeping and still might when u call back. so a text is gr8. you rock sis. will send u a text wen i wake.
",0,0,0,not spam
398,"you are always putting your business out there. you put pictures of your ass on facebook. you are one of the most open people i've ever met. why would i think a picture of your room would hurt you, make you feel violated.
",0,0,0,not spam
399,"good evening sir, al salam wahleykkum.sharing a happy news.by the grace of god, i got an offer from tayseer,tissco and i joined.hope you are fine.inshah allah,meet you sometime.rakhesh,visitor from india.
",0,0,0,not spam
400,"hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
",0,0,0,not spam
401,"free ringtone text first to 87131 for a poly or text get to 87131 for a true tone! help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop
",1,0,1,spam
402,"dear how is chechi. did you talk to her
",0,0,0,not spam
403,"the hair cream has not been shipped.
",0,0,0,not spam
404,"none of that's happening til you get here though
",0,0,0,not spam
405,"yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour
",0,0,0,not spam
406,"haha get used to driving to usf man, i know a lot of stoners
",0,0,0,not spam
407,"all was well until slightly disastrous class this pm with my fav darlings! hope day off ok. coffee wld be good as can't stay late tomorrow. same time + place as always?
",0,0,0,not spam
408,"hello! good week? fancy a drink or something later?
",0,0,0,not spam
409,"headin towards busetop
",0,0,0,not spam
410,"message:some text missing* sender:name missing* *number missing *sent:date missing *missing u a lot thats y everything is missing sent via fullonsms.com
",0,1,0,not spam
411,"come by our room at some point so we can iron out the plan for this weekend
",0,0,0,not spam
412,"cos i want it to be your thing
",0,0,0,not spam
413,"okies... i'll go yan jiu too... we can skip ard oso, go cine den go mrt one, blah blah blah... 
",0,0,0,not spam
414,"bring home some wendy =d
",0,0,0,not spam
415,"100 dating service cal;l 09064012103 box334sk38ch
",1,0,0,spam
416,"whatsup there. dont u want to sleep
",0,0,0,not spam
417,"alright i have a new goal now
",0,0,0,not spam
418,"free entry into our £250 weekly competition just text the word win to 80086 now. 18 t&c www.txttowin.co.uk
",1,1,1,spam
419,"alright, i'll head out in a few minutes, text me where to meet you
",0,0,0,not spam
420,"send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p
",1,0,1,spam
421,"yes:)from last week itself i'm taking live call.
",0,0,0,not spam
422,"someone has contacted our dating service and entered your phone because they fancy you! to find out who it is call from a landline 09111032124 . pobox12n146tf150p
",1,0,0,spam
423,"siva is in hostel aha:-.
",0,0,0,not spam
424,"urgent! your mobile number has been awarded with a £2000 prize guaranteed. call 09058094455 from land line. claim 3030. valid 12hrs only
",1,0,1,spam
425,"send this to ur friends and receive something about ur voice..... how is my speaking expression? 1.childish 2.naughty 3.sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
",0,0,0,not spam
